,,,,Left,Left,Left,Right,Right,Right,Left,Right,,,,,Left,Right,Left,Right,Left,Right,Left,Right,Left,Right,Left,Left,Left,Right,Right,Right,Left,Left,Left,Right,Right,Right,Left,Left,,Right,Right,,Left,Right,Left,Right,Left,Right,Left,Right,Left,Right,Left,Left,Left,Right,Right,Right,Coronal Pterica,,Sagittal Obelica,,Lambdoidal Asterica,,Interpalatine suture,,Zygomaticomaxilary suture,,Superior Topography,,,,Inferior Topography,,,,Superior Caracteristics,,,,Apical Caracteristics,,,,Inferior Caracteristics,,,,Inferior texture,,,,Superior Exostoses,,,,Inferior Exostoses,,,,Posterior Exostoses,,,,Topography,,,,Texture,,,,Superior Protuberance,,,,Ventral Margin,,,,Dorsal margin,,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Corrected,,,Uncorrected,,,Corrected,,,Uncorrected,,,Corrected,,,Uncorrected,,,Corrected,,,Uncorrected,,,Corrected,,,Uncorrected,,,
Skeleton Number,Sex,sex,Age,Left Phase Suchey,Mean Age,SD,Right Phase Suchey,Mean Age,SD,Left 1-midlamdoid,Right 1-midlamdoid,2-lambda,3-obelion,4-anterior sagital,5-bregma,Left 6-midcoronal,Right 6-midcoronal,Left 7-pterion,Right 7-pterion,Left 8-sphenofrontal,Right 8-sphenofrontal,Left 9-inferior sphenotemporal,Right 9-inferior sphenotemporal,Left 10-superior sphenotemporal,Right 10-superior sphenotemporal,Score,Mean,SD,Score,Mean,SD,Score,Mean,SD,Score,Mean,SD,Left Phase,Age min,Age max,Right Phase,Age min,Age max,Left Transverse organization,Right Transverse organization,Left Surface texture,Right Surface texture,Left Microposity,Right Microposity,Left Macroporositty,Right Macroporositty,Left Apical changes,Right Apical changes,Composite score,SD,Mean age,Composite score,SD,Mean age,min,max,min,max,min,max,min,max,min,max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,
ABH 102,F,2,58,5,48.1,14.6,5,48.1,14.6,2,2,3,3,2,1,1,1,1,1,1,1,0,0,0,0,13,45.2,12.6,13,45.2,12.6,3,41.1,10,3,41.1,10,7,50,59,7,50,59,5,5,5,5,3,3,1,1,3,2,17,72.25,12.73,16,66.71,11.88,3,5,5,5,1,3,1,2,1,2,3,3,3,3,2,3,2,3,5,5,4,5,4,5,4,5,4,4,4,4,2,2,2,2,4,4,4,4,4,5,5,5,1,1,1,2,4,4,5,6,2,3,2,3,4,4,4,4,6,7,6,7,4,5,4,5,35.6,53.2,80.5,40.1,68.2,106.9,15,31.4,61.8,32.3,64.2,110,67.4,110,110,39.4,59,83.1,45.8,71.2,104.4,15,27.2,74.6,33,68.5,110,57.1,95.6,110,39.4,59,83.1,45.8,71.2,104.4,15,27.2,74.6,33,68.5,110,57.1,95.6,110,43.5,73.4,90.1,40.1,68.2,106.9,15,31.4,61.8,32.3,64.2,110,67.4,110,110,49.5,74,89.8,45.8,71.2,104.4,15,27.2,74.6,33,68.5,110,57.1,95.6,110,49.5,74,89.8,45.8,71.2,104.4,15,27.2,74.6,33,68.5,110,57.1,95.6,110,42.1,68.6,98.3,61.1,101.7,110,44.1,67.2,93.6,56.1,88.4,110,44.1,67.2,93.6,56.1,88.4,110,59.6,80.9,93.4,61.1,101.7,110,58.3,79.3,92.5,56.1,88.4,110,58.3,79.3,92.5,56.1,88.4,110,
ABH 105,M,1,78,6,61.2,12.2,6,61.2,12.2,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,5,34.7,7.8,4,34.7,7.8,3,41.1,10,1,32,8.3,8,60,,8,60,,5,5,5,5,3,3,1,2,3,3,17,72.25,12.73,18,72.25,12.73,2,3,1,2,1,1,1,3,1,2,3,3,2,3,3,3,3,3,3,5,4,5,4,5,4,5,5,5,5,5,2,2,2,2,5,5,4,5,2,3,2,3,1,3,1,3,5,6,5,6,3,3,3,3,4,4,4,4,6,6,6,7,4,4,4,5,34.8,48.5,72.3,37,56.8,87.5,15,15,33.1,35.2,62.8,105.4,79.4,110,110,35.1,50.8,72,38.2,57.5,83.8,15,15,36,37.8,67,106.5,68.1,110,110,35.1,50.8,72,38.2,57.5,83.8,15,15,36,37.8,67,106.5,68.1,110,110,37.8,64.5,86.1,37,56.8,87.5,15,15,33.1,35.2,62.8,105.4,79.4,110,110,39.2,62.5,84.2,38.2,57.5,83.8,15,15,36,37.8,67,106.5,68.1,110,110,39.2,62.5,84.2,38.2,57.5,83.8,15,15,36,37.8,67,106.5,68.1,110,110,44,70,96.6,59.9,92.8,110,45.8,67.9,92.8,56.5,85.5,110,45.8,67.9,92.8,56.5,85.5,110,60.4,80.5,93,59.9,92.8,110,58.8,79.1,92.2,56.5,85.5,110,58.8,79.1,92.2,56.5,85.5,110,
ABH 106,M,1,46,6,61.2,12.2,6,61.2,12.2,2,2,1,3,1,1,1,1,1,1,0,1,0,0,0,0,10,39.4,9.1,10,39.4,9.1,2,36.2,6.2,3,41.1,10,8,60,,8,60,,4,4,4,4,3,3,1,2,3,3,15,66.71,11.88,16,66.71,11.88,4,4,4,5,3,3,3,4,1,2,2,3,3,3,2,3,2,3,3,4,3,5,5,5,4,5,5,5,5,5,2,3,2,3,5,5,2,5,2,3,2,3,1,1,1,1,5,5,5,6,2,4,2,4,4,4,4,4,6,7,6,7,3,4,3,5,42.3,65.4,90.7,53.1,82.7,110,20.8,42.7,108.3,32.8,70,110,67.4,110,110,41,62.1,85.8,48.9,75.1,105.1,15,44.9,101.9,33.5,71.1,110,55.1,97.8,110,41,62.1,85.8,48.9,75.1,105.1,15,44.9,101.9,33.5,71.1,110,55.1,97.8,110,56.5,78.3,91.7,53.1,82.7,110,20.8,42.7,108.3,32.8,70,110,67.4,110,110,52.8,75.7,90.3,48.9,75.1,105.1,15,44.9,101.9,33.5,71.1,110,55.1,97.8,110,52.8,75.7,90.3,48.9,75.1,105.1,15,44.9,101.9,33.5,71.1,110,55.1,97.8,110,44.6,70.4,96.7,60.3,92.5,110,42.5,66.4,92.1,54.5,84.9,110,42.5,66.4,92.1,54.5,84.9,110,60.6,80.6,93,60.3,92.5,110,57.5,78.8,92.1,54.5,84.9,110,57.5,78.8,92.1,54.5,84.9,110,
ABH 108,M,1,28,5,45.6,10.4,6,61.2,12.2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3,34.7,7.8,3,34.7,7.8,1,32,8.3,1,32,8.3,3,30,34,3,30,34,1,2,3,3,3,3,1,1,2,2,10,37.86,13.08,11,51.41,14.47,2,3,1,2,1,1,3,4,3,3,1,1,1,3,1,1,1,1,1,1,3,4,1,1,1,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,3,3,3,4,2,2,2,3,3,4,4,4,7,7,7,7,4,4,4,4,25,30.5,38.5,25.2,30.9,39.3,15,18.8,47.7,28.3,38.2,59.1,15,15,30.5,21.9,27.3,34.6,22.1,27.7,35.2,15,20.4,49.8,26.4,38.2,61.8,15,15,25.4,21.9,27.3,34.6,22.1,27.7,35.2,15,20.4,49.8,26.4,38.2,61.8,15,15,25.4,25.1,30.8,39.2,25.2,30.9,39.3,15,18.8,47.7,28.3,38.2,59.1,15,15,30.5,22.1,27.6,35.1,22.1,27.7,35.2,15,20.4,49.8,26.4,38.2,61.8,15,15,25.4,22.1,27.6,35.1,22.1,27.7,35.2,15,20.4,49.8,26.4,38.2,61.8,15,15,25.4,25.5,31.4,40.2,25.7,32,41.2,22.1,27.8,35.7,22.4,28.2,36.4,22.1,27.8,35.7,22.4,28.2,36.4,25.7,31.8,41.1,25.7,32,41.2,22.3,28,36.2,22.4,28.2,36.4,22.3,28,36.2,22.4,28.2,36.4,
ABH 109,M,1,68,5,45.6,10.4,5,45.6,10.4,2,2,1,2,2,1,1,1,3,2,2,2,1,1,1,0,12,45.2,12.6,11,39.4,9.1,8,45.5,8.9,6,43.4,10.7,7,50,59,7,50,59,4,4,5,5,3,3,1,1,2,2,15,66.71,11.88,15,66.71,11.88,3,5,4,4,1,3,3,3,2,3,1,3,3,3,3,3,2,3,2,3,3,4,3,4,3,3,3,4,3,4,2,3,2,3,3,4,3,4,2,2,2,3,1,2,1,3,3,4,4,4,3,3,3,4,4,4,4,4,6,6,6,6,4,4,4,4,33.5,47.2,69.3,35.6,53.9,80.4,22.5,47.1,110,31,48.5,87.8,30.4,62.5,99.3,33.7,48.8,68.5,36.4,54.3,77,20.5,56.8,110,30.5,53.1,89.8,27.9,54.6,86.9,33.7,48.8,68.5,36.4,54.3,77,20.5,56.8,110,30.5,53.1,89.8,27.9,54.6,86.9,36,58.7,82.5,35.6,53.9,80.4,22.5,47.1,110,31,48.5,87.8,30.4,62.5,99.3,36.9,57.4,79.6,36.4,54.3,77,20.5,56.8,110,30.5,53.1,89.8,27.9,54.6,86.9,36.9,57.4,79.6,36.4,54.3,77,20.5,56.8,110,30.5,53.1,89.8,27.9,54.6,86.9,32.8,47.3,70.6,35.2,55.2,83,32.1,47.7,68.6,34.8,53.9,78.1,32.1,47.7,68.6,34.8,53.9,78.1,35.8,61.6,84,35.2,55.2,83,35.3,57.5,80.6,34.8,53.9,78.1,35.3,57.5,80.6,34.8,53.9,78.1,
ABH 110,M,1,58,5,45.6,10.4,5,45.6,10.4,3,2,3,3,3,3,1,1,3,3,3,3,1,1,3,3,19,51.5,12.6,18,48.8,10.5,11,56.2,8.5,11,56.2,8.5,7,50,59,7,50,59,5,5,5,5,3,3,1,1,3,3,17,72.25,12.73,17,72.25,12.73,4,5,4,5,3,3,4,5,4,5,3,3,3,3,2,3,2,3,4,4,4,5,5,5,5,5,4,5,5,5,1,2,1,2,4,4,4,4,3,3,3,3,2,3,2,3,4,4,4,6,2,2,2,3,3,4,3,4,7,7,7,7,4,4,4,4,55,78.6,102.3,70.4,99.3,110,40.2,110,110,36.2,74.9,110,74.9,110,110,52.7,74.4,97.3,64.3,90.9,110,37.3,110,110,38.4,75.6,110,63,106.9,110,52.7,74.4,97.3,64.3,90.9,110,37.3,110,110,38.4,75.6,110,63,106.9,110,66.3,82.8,94,70.4,99.3,110,40.2,110,110,36.2,74.9,110,74.9,110,110,63.9,81.1,93,64.3,90.9,110,37.3,110,110,38.4,75.6,110,63,106.9,110,63.9,81.1,93,64.3,90.9,110,37.3,110,110,38.4,75.6,110,63,106.9,110,50.2,75.4,100,66.3,96.3,110,48.6,71.7,95.6,61,89,110,48.6,71.7,95.6,61,89,110,64.1,81.9,93.5,66.3,96.3,110,61.7,80.3,92.7,61,89,110,61.7,80.3,92.7,61,89,110,
ABH 114,F,2,80,6,60,12.4,6,60,12.4,2,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,7,39.4,9.1,7,39.4,9.1,1,32,8.3,1,32,8.3,8,60,,8,60,,4,5,5,5,3,3,3,3,3,3,18,72.25,12.73,19,72.25,12.73,4,5,3,3,2,3,1,2,1,2,3,3,3,3,3,3,3,3,4,4,5,5,3,5,4,5,5,5,5,5,2,3,2,3,2,5,5,5,5,5,2,5,1,3,1,3,4,4,4,4,3,3,3,4,4,4,4,4,6,7,6,7,4,5,4,5,41.3,64.2,91.1,52.2,84.2,110,19,33.9,68.5,31.7,55.5,110,81.5,110,110,44.5,66,90.9,54.2,82.8,110,15,37.2,80,31.9,62,110,76.1,110,110,44.5,66,90.9,54.2,82.8,110,15,37.2,80,31.9,62,110,76.1,110,110,55.8,78.5,92,52.2,84.2,110,19,33.9,68.5,31.7,55.5,110,81.5,110,110,57.2,78.3,91.8,54.2,82.8,110,15,37.2,80,31.9,62,110,76.1,110,110,57.2,78.3,91.8,54.2,82.8,110,15,37.2,80,31.9,62,110,76.1,110,110,51.2,79,110,75,110,110,50.8,76.1,102.6,69.4,106.1,110,50.8,76.1,102.6,69.4,106.1,110,65.7,83.2,110,75,110,110,64.5,82.4,94,69.4,106.1,110,64.5,82.4,94,69.4,106.1,110,
ABH 118,F,2,45,6,60,12.4,6,60,12.4,1,1,1,0,2,1,1,1,3,3,3,2,0,0,0,0,9,39.4,9.1,9,39.4,9.1,7,45.5,8.9,6,43.4,10.7,5,40,44,5,40,44,4,4,4,4,3,3,2,2,3,3,16,66.71,11.88,16,66.71,11.88,4,5,2,2,1,3,1,2,1,2,1,3,1,3,2,3,2,3,3,3,4,4,3,5,2,5,4,5,4,5,2,2,2,2,4,5,4,4,3,4,3,3,1,1,1,1,4,5,3,5,2,3,3,3,3,4,4,4,7,7,7,7,4,4,4,4,32.5,44.1,64,33.8,48.2,73.2,15,29.3,50,38.1,73.1,109.8,33.5,69.9,110,35.2,50.6,70.1,38.1,56.2,78.9,15,26.2,54.8,40.6,73.8,110,38.6,69.4,106.9,35.2,50.6,70.1,38.1,56.2,78.9,15,26.2,54.8,40.6,73.8,110,38.6,69.4,106.9,33.8,49.6,77.2,33.8,48.2,73.2,15,29.3,50,38.1,73.1,109.8,33.5,69.9,110,38.8,59.7,81,38.1,56.2,78.9,15,26.2,54.8,40.6,73.8,110,38.6,69.4,106.9,38.8,59.7,81,38.1,56.2,78.9,15,26.2,54.8,40.6,73.8,110,38.6,69.4,106.9,37.4,58.2,82.8,44.2,71.8,99,41.2,61.2,83,47.9,71.6,96.9,41.2,61.2,83,47.9,71.6,96.9,48.5,74.1,89.3,44.2,71.8,99,51.5,73.8,88.8,47.9,71.6,96.9,51.5,73.8,88.8,47.9,71.6,96.9,
ABH 120,M,1,72,5,45.6,10.4,5,45.6,10.4,0,0,1,2,1,1,2,2,2,2,3,3,0,1,0,0,9,39.4,9.1,9,39.4,9.1,7,45.5,8.9,8,45.5,8.9,7,50,59,7,50,59,4,4,5,5,3,3,1,1,2,2,15,66.71,11.88,15,66.71,11.88,4,5,4,5,1,2,5,5,2,3,2,3,2,2,2,3,2,3,4,5,4,5,3,5,3,3,3,5,3,5,2,2,2,2,2,3,2,3,2,2,1,2,1,2,1,2,5,6,4,6,2,3,2,4,4,4,4,4,4,7,4,7,4,4,3,4,33.7,48.7,73.9,36.3,58.5,92.6,20.8,42.9,110,32.6,69.1,110,29.7,61.3,110,32,46.9,68.7,34.4,53.2,80.4,15,52.3,110,32.9,69.9,110,23.7,45.5,82.9,32,46.9,68.7,34.4,53.2,80.4,15,52.3,110,32.9,69.9,110,23.7,45.5,82.9,37.6,67.4,87.7,36.3,58.5,92.6,20.8,42.9,110,32.6,69.1,110,29.7,61.3,110,34.8,57.3,82.7,34.4,53.2,80.4,15,52.3,110,32.9,69.9,110,23.7,45.5,82.9,34.8,57.3,82.7,34.4,53.2,80.4,15,52.3,110,32.9,69.9,110,23.7,45.5,82.9,33.3,49.9,78,36.9,64.9,103,31,45.9,69.7,33.3,53.5,84.5,31,45.9,69.7,33.3,53.5,84.5,39.6,72.4,89.7,36.9,64.9,103,33.8,59.8,85.1,33.3,53.5,84.5,33.8,59.8,85.1,33.3,53.5,84.5,
ABH 122,F,2,78,6,60,12.4,6,60,12.4,0,0,1,1,0,1,0,0,2,3,2,3,0,0,0,0,5,45.2,12.6,6,45.2,12.6,4,41.1,10,6,43.4,10.7,8,60,,8,60,,5,4,5,5,3,3,3,3,3,2,19,72.25,12.73,17,72.25,12.73,4,5,1,2,1,1,3,3,1,2,3,3,2,3,2,3,2,3,4,5,3,5,3,3,4,5,4,5,4,5,2,2,2,2,4,4,4,4,3,4,3,3,1,2,1,2,6,6,4,4,3,3,3,4,4,4,4,4,7,7,6,7,5,5,5,5,39.8,58.8,82.7,45.5,71.2,100.5,15,30.1,54,63.6,103.2,110,48.1,100.6,110,42.7,61.2,82.9,48.6,71.2,97.3,15,22.5,51.8,64.4,103.3,110,46.5,84.8,110,42.7,61.2,82.9,48.6,71.2,97.3,15,22.5,51.8,64.4,103.3,110,46.5,84.8,110,49.2,73.9,89.4,45.5,71.2,100.5,15,30.1,54,63.6,103.2,110,48.1,100.6,110,51.8,73.5,88.8,48.6,71.2,97.3,15,22.5,51.8,64.4,103.3,110,46.5,84.8,110,51.8,73.5,88.8,48.6,71.2,97.3,15,22.5,51.8,64.4,103.3,110,46.5,84.8,110,52.1,77.1,102.4,69.5,102.2,110,53.6,75.9,99.4,66.4,94.9,110,53.6,75.9,99.4,66.4,94.9,110,65.1,82.5,94,69.5,102.2,110,64.8,81.7,93.4,66.4,94.9,110,64.8,81.7,93.4,66.4,94.9,110,
ABH 123,F,2,71,6,60,12.4,6,60,12.4,1,1,1,2,2,1,0,0,0,0,0,1,0,0,0,0,7,39.4,9.1,7,39.4,9.1,0,,,1,32,8.3,8,60,,8,60,,5,4,5,5,3,3,1,3,3,3,17,72.25,12.73,18,72.25,12.73,2,3,4,5,1,1,2,3,2,2,3,3,3,3,2,3,1,3,4,4,5,5,5,5,5,5,3,4,3,3,1,2,2,2,4,4,4,4,4,4,4,4,3,3,3,3,5,6,6,6,3,3,4,4,4,4,4,4,7,7,7,7,3,5,5,5,60.4,81.2,102.1,72.3,96.5,110,15,15,49.2,78.3,110,110,72.7,108.3,110,59,79,99.2,69.3,92,110,15,15,47.5,78.4,110,110,68.7,100.4,110,59,79,99.2,69.3,92,110,15,15,47.5,78.4,110,110,68.7,100.4,110,68.6,83.4,94.1,72.3,96.5,110,15,15,49.2,78.3,110,110,72.7,108.3,110,67.4,82.5,93.4,69.3,92,110,15,15,47.5,78.4,110,110,68.7,100.4,110,67.4,82.5,93.4,69.3,92,110,15,15,47.5,78.4,110,110,68.7,100.4,110,69.4,90.4,110,85.8,110,110,68.3,88.5,110,82.8,110,110,68.3,88.5,110,82.8,110,110,73.2,86.3,110,85.8,110,110,72.7,85.8,110,82.8,110,110,72.7,85.8,110,82.8,110,110,
ABH 124,M,1,61,6,61.2,12.2,6,61.2,12.2,1,1,2,3,1,0,0,0,2,2,2,2,0,0,0,0,9,39.4,9.1,9,39.4,9.1,4,41.1,10,4,41.1,10,8,60,,8,60,,5,5,5,5,3,3,3,3,2,2,18,72.25,12.73,18,72.25,12.73,3,4,3,4,3,3,4,5,1,2,3,3,3,3,3,3,3,3,5,5,4,5,5,5,5,5,5,5,5,5,3,3,2,3,5,5,4,5,,,5,5,1,1,1,2,5,6,5,6,3,3,3,4,4,4,4,4,6,6,6,7,4,4,4,4,52.6,75.8,98.5,65.7,92.6,110,23.2,47.4,110,34.8,63,105.5,86.5,110,110,52.9,72.9,94,62,85.5,110,21.1,54,110,36.8,66.5,106.4,76,110,110,52.9,72.9,94,62,85.5,110,21.1,54,110,36.8,66.5,106.4,76,110,110,64.5,81.6,93.2,65.7,92.6,110,23.2,47.4,110,34.8,63,105.5,86.5,110,110,62.9,80,92.1,62,85.5,110,21.1,54,110,36.8,66.5,106.4,76,110,110,62.9,80,92.1,62,85.5,110,21.1,54,110,36.8,66.5,106.4,76,110,110,55.4,79.5,102.9,71.3,99.9,110,54.2,75.4,97.5,65.3,90.7,110,54.2,75.4,97.5,65.3,90.7,110,66.7,83,94.1,71.3,99.9,110,64.6,81.3,93,65.3,90.7,110,64.6,81.3,93,65.3,90.7,110,
ABH 125,M,1,50,5,45.6,10.4,5,45.6,10.4,0,0,1,1,1,0,0,0,2,2,2,2,0,0,0,0,5,34.7,7.8,5,34.7,7.8,4,41.1,10,4,41.1,10,7,50,59,8,60,,5,5,5,5,3,3,2,2,3,3,18,72.25,12.73,18,72.25,12.73,3,5,3,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,5,4,5,3,5,5,5,5,5,1,2,2,2,2,2,2,3,3,3,2,3,1,2,1,2,5,5,4,4,3,3,3,3,3,4,4,4,6,6,6,6,4,4,4,4,37.1,54.3,77.1,41.1,63.9,90.8,21.7,39.5,90.3,31.9,52.9,90.9,55.5,102.6,110,36.5,52.7,72.8,40,59.2,82.5,17.9,44.1,95.5,32.1,57.1,92.1,38.6,71.6,110,36.5,52.7,72.8,40,59.2,82.5,17.9,44.1,95.5,32.1,57.1,92.1,38.6,71.6,110,43.5,69.2,86.9,41.1,63.9,90.8,21.7,39.5,90.3,31.9,52.9,90.9,55.5,102.6,110,41.3,63.5,83.2,40,59.2,82.5,17.9,44.1,95.5,32.1,57.1,92.1,38.6,71.6,110,41.3,63.5,83.2,40,59.2,82.5,17.9,44.1,95.5,32.1,57.1,92.1,38.6,71.6,110,38.4,59.1,83.6,45.3,72.5,101.5,36.6,55,77.1,41.4,64,89.7,36.6,55,77.1,41.4,64,89.7,49.5,74.5,89.7,45.3,72.5,101.5,43.9,68.8,86.5,41.4,64,89.7,43.9,68.8,86.5,41.4,64,89.7,
ABH 126,M,1,74,6,61.2,12.2,5,45.6,10.4,1,1,0,2,1,1,0,0,2,1,2,2,1,0,0,0,7,39.4,9.1,6,34.7,7.8,5,41.1,10,3,41.1,10,7,50,59,8,60,,5,4,5,5,3,3,2,2,3,3,18,72.25,12.73,17,72.25,12.73,3,4,4,4,1,2,3,4,3,3,2,3,2,3,2,2,3,3,4,4,3,5,4,5,3,5,4,4,5,5,2,2,2,2,4,5,5,5,3,3,4,5,2,3,2,3,5,6,5,5,3,3,3,3,3,4,4,4,6,7,6,6,5,5,4,5,49.1,70.8,92.9,59.3,84.3,110,22.3,41.8,96.6,42,77.4,110,72.5,110,110,51.4,69.9,90.3,58.6,80.4,105.8,20,48.6,102.3,46.4,78.3,110,62.6,99.6,110,51.4,69.9,90.3,58.6,80.4,105.8,20,48.6,102.3,46.4,78.3,110,62.6,99.6,110,61,79.4,91.9,59.3,84.3,110,22.3,41.8,96.6,42,77.4,110,72.5,110,110,60.6,78.1,91,58.6,80.4,105.8,20,48.6,102.3,46.4,78.3,110,62.6,99.6,110,60.6,78.1,91,58.6,80.4,105.8,20,48.6,102.3,46.4,78.3,110,62.6,99.6,110,53.1,76.2,99.2,66.6,93.6,110,53.6,73.8,95.5,63.3,87.7,110,53.6,73.8,95.5,63.3,87.7,110,64.9,81.9,93.4,66.6,93.6,110,63.6,80.5,92.5,63.3,87.7,110,63.6,80.5,92.5,63.3,87.7,110,
ABH 127,M,1,29,3,28.7,6.5,3,28.7,6.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,30.5,9.6,3,34.7,7.8,0,,,1,32,8.3,3,30,34,3,30,34,2,2,3,3,3,3,1,1,2,2,11,51.41,14.47,11,51.41,14.47,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,3,3,3,4,2,2,1,2,1,2,1,1,1,1,1,1,2,2,2,4,2,3,2,3,1,1,1,1,3,4,3,3,2,3,2,3,1,1,1,1,2,2,2,2,2,2,2,3,18.7,22.3,27.1,18.7,22.4,27.4,15,16,30.8,18.6,22.6,28.4,15,28.1,47.4,18.7,22.4,27.3,18.8,22.5,27.6,15,15,34.6,18.6,22.6,28.3,15,26.3,45.3,18.7,22.4,27.3,18.8,22.5,27.6,15,15,34.6,18.6,22.6,28.3,15,26.3,45.3,18.7,22.4,27.3,18.7,22.4,27.4,15,16,30.8,18.6,22.6,28.4,15,28.1,47.4,18.8,22.5,27.5,18.8,22.5,27.6,15,15,34.6,18.6,22.6,28.3,15,26.3,45.3,18.8,22.5,27.5,18.8,22.5,27.6,15,15,34.6,18.6,22.6,28.3,15,26.3,45.3,18.8,22.5,27.5,18.8,22.5,27.6,19,22.8,28.2,19.1,23,28.5,19,22.8,28.2,19.1,23,28.5,19,23,28.6,19,23,28.7,19,22.9,28.4,19.1,23,28.5,19,22.9,28.4,19.1,23,28.5,
ABH 129,M,1,65,5,45.6,10.4,5,45.6,10.4,1,1,1,2,3,1,0,1,1,1,1,1,0,0,0,0,9,39.4,9.1,10,39.4,9.1,2,36.2,6.2,3,41.1,10,7,50,59,7,50,59,5,5,5,5,3,3,1,2,3,2,17,72.25,12.73,17,72.25,12.73,3,4,3,3,1,1,3,4,1,3,2,3,3,3,3,3,2,3,4,4,4,5,3,4,3,5,4,5,5,5,2,2,2,2,2,3,2,2,1,2,2,3,1,1,1,2,6,6,5,6,3,4,3,3,4,4,3,4,6,6,6,6,4,4,3,4,40,59.5,81.4,46,69.8,93.9,20.1,36,80,38.6,71.9,105.3,50.5,87.8,110,37,52.6,71.7,40.2,58.4,79.8,15,37.7,80.6,41,72.6,105.5,32.2,58.2,90.2,37,52.6,71.7,40.2,58.4,79.8,15,37.7,80.6,41,72.6,105.5,32.2,58.2,90.2,49.5,72.6,88,46,69.8,93.9,20.1,36,80,38.6,71.9,105.3,50.5,87.8,110,41.3,62,81.3,40.2,58.4,79.8,15,37.7,80.6,41,72.6,105.5,32.2,58.2,90.2,41.3,62,81.3,40.2,58.4,79.8,15,37.7,80.6,41,72.6,105.5,32.2,58.2,90.2,43.9,66.3,88.5,53.6,78.8,104,38.6,56.7,77.4,43.4,64.9,88,38.6,56.7,77.4,43.4,64.9,88,56.9,77.3,90.6,53.6,78.8,104,45.9,68.9,85.8,43.4,64.9,88,45.9,68.9,85.8,43.4,64.9,88,
